id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
968992893908423521,City Chic Retreat in the Heart of San Francisco!,9518141,Virginia,,Nob Hill,37.78986027308327,-122.41214183047295,Entire home/apt,,3,0,,,2,0,0,Exempt
969623146233107396,Donatello Resort Studio San Francisco,21265745,Brad And Sarah,,Downtown/Civic Center,37.787398394654595,-122.41464548838817,Entire home/apt,174,2,11,2024-08-02,0.92,12,63,11,Exempt
969627732796487640,Donatello Resort Studio - San Francisco,21265745,Brad And Sarah,,Downtown/Civic Center,37.78673296645075,-122.41312843307772,Entire home/apt,174,2,2,2024-05-10,0.19,12,69,2,Exempt
969629561942311706,Donatello Resort Studio -San Francisco,21265745,Brad And Sarah,,Downtown/Civic Center,37.78675841724572,-122.41317189188362,Entire home/apt,174,2,1,2023-10-26,0.10,12,68,1,Exempt
969749740590530131,Sunny House with big garden in SF,2466011,Emma,,Inner Sunset,37.76290798918283,-122.45416078958576,Entire home/apt,500,3,21,2024-08-19,1.84,1,4,21,2023-008100STR
970412224633812937,Ukulele Room in the Mission - The Green Hut,370838667,Guillermo,,Mission,37.751239302127736,-122.40845195838416,Private room,33,1,49,2024-08-08,4.04,2,305,49,2023-001615STR
971650798307157135,King bed master suite & private bath,189127657,Dennis,,Outer Richmond,37.77622342783493,-122.48326938866511,Private room,89,2,3,2023-10-02,0.25,6,63,3,2023-004596STR
971831501403927369,Spacious Bernal Heights Sanctuary: 3 Private Rooms,46797041,Will,,Bernal Heights,37.7432317,-122.4179563,Private room,438,3,0,,,2,268,0,2023-007390STR
971863454098146823,Modern SF Condo w/ Magical Views,1717251,Marissa,,Bernal Heights,37.74331,-122.41865,Entire home/apt,165,30,1,2024-07-14,0.57,2,307,1,
972016507963494635,Artist’s Cottage - Oasis by the Beach,184272447,Lily And Jason,,Outer Sunset,37.759492463407696,-122.50367272240024,Entire home/apt,136,30,76,2024-07-26,6.35,1,117,76,2023-008370STR
973534043472700744,Alamo Square - SF City Center!,2242443,Michelle,,Western Addition,37.77781546381609,-122.43115860272238,Private room,443,4,1,2024-02-16,0.15,3,158,1,STR-0004932
974741900866409752,1-Bedroom Hotel Suite - 2 beds,326084746,Suiteness,,Financial District,37.7931179,-122.4031075,Private room,,1,0,,,47,119,0,Exempt
974742065999663990,2 Connecting Hotel Suites + 3 Connecting Rooms - 3,326084746,Suiteness,,Financial District,37.7931179,-122.4031075,Private room,,1,0,,,47,119,0,Exempt
974742204800060586,2 Connecting Hotel Suites - 4 beds,326084746,Suiteness,,Financial District,37.7931179,-122.4031075,Private room,,1,0,,,47,119,0,Exempt
974742343420647149,1-Bedroom Hotel Suite - 2 beds,326084746,Suiteness,,Financial District,37.7931179,-122.4031075,Private room,,1,0,,,47,119,0,Exempt
974742481897696393,King Room - 1 bed,326084746,Suiteness,,Financial District,37.7931179,-122.4031075,Private room,,1,0,,,47,119,0,Exempt
974742567436088943,King Room - 1 bed,326084746,Suiteness,,Financial District,37.7931179,-122.4031075,Private room,,1,0,,,47,119,0,Exempt
974742731758077760,King Room - 1 bed,326084746,Suiteness,,Financial District,37.7931179,-122.4031075,Private room,,1,0,,,47,119,0,Exempt
974742852927696679,1-Bedroom Hotel Suite - 2 beds,326084746,Suiteness,,Financial District,37.7931179,-122.4031075,Private room,,1,0,,,47,119,0,Exempt
974742983997118867,King Room - 1 bed,326084746,Suiteness,,Financial District,37.7931179,-122.4031075,Private room,,1,0,,,47,119,0,Exempt
974743084323474136,Two Full Room - 2 beds,326084746,Suiteness,,Financial District,37.7931179,-122.4031075,Private room,,1,0,,,47,119,0,Exempt
974743411752624776,Hotel Suite + Connecting Room - 3 beds,326084746,Suiteness,,Financial District,37.7931179,-122.4031075,Private room,,1,0,,,47,119,0,Exempt
974743689335587031,Hotel Suite + Connecting Room - 3 beds,326084746,Suiteness,,Financial District,37.7931179,-122.4031075,Private room,,1,0,,,47,119,0,Exempt
975388631678738792,Luxury Condo ~ Iconic Waterfront & City View in SF,294889302,Adriana,,South of Market,37.7755574,-122.389595,Entire home/apt,680,1,35,2024-08-31,3.68,1,318,35,2024-002665STR
975549563164431387,Quiet 1BR + sunny patio + views!,11362827,Omar,,Noe Valley,37.75492862125189,-122.44103400874725,Entire home/apt,154,30,1,2023-11-29,0.11,1,315,1,
976140155983360434,San Francisco 1 bedroom condo (Union Square),100238132,Michael,,Nob Hill,37.79,-122.41339,Entire home/apt,226,3,2,2024-03-21,0.25,8,255,2,Exempt
976215705715308928,Sunny Bernal H/Mission/Noe Condo,528465,Ulf,,Bernal Heights,37.740956992790146,-122.41840140725883,Entire home/apt,,1,1,2023-09-14,0.08,1,0,1,2023-008367STR
976264014625725206,2BR+ w/Parking in Convenient Location,187372008,Ethan,,Inner Richmond,37.77924381290161,-122.47525904327631,Entire home/apt,262,2,50,2024-08-28,4.42,1,220,50,STR-0003927
976861403019785823,"Marview Manor 3Br/2Ba- Easy Parking, Safe Area",223918239,John,,Twin Peaks,37.75520401537327,-122.45052124133348,Entire home/apt,350,2,36,2024-08-20,3.59,1,5,36,2023-007002STR
977839278260440583,Private room in cute apartment,253957671,Shireen,,Pacific Heights,37.788419049662544,-122.44585878019592,Private room,80,30,0,,,1,227,0,
978663751304845058,Modern Sunnyside Apartment/Remote work friendly,3201094,Daniela,,Outer Mission,37.73251,-122.44799,Entire home/apt,156,1,18,2024-08-14,2.43,1,116,18,2024-000353STR
979716368741982385,2 br w a/c and Rooftop Deck,1257432,San Francisco Life,,Mission,37.76734,-122.41911,Entire home/apt,167,30,1,2024-03-14,0.17,31,269,1,
979762908278579968,Charming Pacific Heights Garden 1 Bedroom Unit,387801231,Coleman,,Pacific Heights,37.79499849898078,-122.44314631942045,Entire home/apt,135,30,4,2024-08-03,0.63,6,190,4,
980318548206131434,"Large Bright Nob Hill, primo location",12703126,Jeff,,Chinatown,37.7932304,-122.4092295,Entire home/apt,110,30,4,2024-08-09,0.38,7,361,4,
980445920491021062,Coco Garden,273813856,Robert,,Marina,37.79768,-122.4391,Entire home/apt,150,3,3,2023-11-03,0.27,1,85,3,2023-008462STR
982165726694225177,"Nice bedroom @convenient area S,market,Transp.9A2",9219277,Henry,,Parkside,37.74426860437821,-122.47687774754901,Private room,48,30,2,2024-07-31,0.62,14,244,2,
983466600050513626,Single CoLiving in North Beach San Francisco,351395739,Tony,,Russian Hill,37.79901051915875,-122.40958330988339,Private room,39,30,1,2024-04-04,0.19,35,52,1,Exempt
983917649509760425,Family Quad Room with Shared Bathroom,309729224,Hayes Valley Inn,,Western Addition,37.77735311145105,-122.4240640435738,Private room,125,1,8,2024-08-06,0.87,8,312,8,Exempt
985021873010721907,Sunny Mission Victorian Home,5458153,Will,,Mission,37.75875,-122.41857,Entire home/apt,495,3,13,2024-08-11,1.64,1,179,13,2023-010541STR
985160838009006787,Chic 2-Bed Apt in Hayes Valley,55948685,Gian,,Downtown/Civic Center,37.77663292146646,-122.42005412321966,Entire home/apt,,30,0,,,1,0,0,
987084610443591407,"Beautiful, Bright, Private 3 Room Victorian Studio",217269498,Renee,,Inner Richmond,37.78362,-122.46706,Private room,100,30,0,,,1,363,0,
988410885321960819,Cozy studio with private patio,34863393,Gio,,Russian Hill,37.798268559056936,-122.42076996216232,Entire home/apt,150,30,0,,,1,269,0,
988813884161376020,Nordic Noe Sky House,100121342,Prima,,Noe Valley,37.74582,-122.43059,Entire home/apt,200,30,0,,,1,243,0,
988984712246419901,"Blueground | Presidio Heights, gym, nr trails",107434423,Blueground,,Presidio,37.78878,-122.47463,Entire home/apt,181,31,0,,,173,278,0,
989020882902997680,Two Bedroom Home Near the Freeway for Easy Access,538403285,Ariana,,Excelsior,37.726136690417114,-122.42318919494006,Entire home/apt,129,2,25,2024-08-04,2.30,1,3,25,2022-007630STR
989192386268313809,Club Wyndham Canterbury SF!,66506549,Ryan,,Downtown/Civic Center,37.78807653926851,-122.41287446418404,Private room,,365,0,,,6,89,0,Exempt
990022919413310209,Luxury Modern 2BR Apt in San Francisco,29523963,Deirdre,,South of Market,37.7721429,-122.4041235,Entire home/apt,240,1,6,2024-06-30,0.68,1,2,6,2023-011283STR
990169541569669252,"3 Bedroom House, Parking, 10 min to Downtown",1600680,Dean,,Ocean View,37.71955121636887,-122.4537274947274,Entire home/apt,200,6,1,2024-03-15,0.17,4,10,1,STR-0005670
990189559981427413,"Room near UCSF, Golden Gate park",294451422,Fangfang,,Inner Sunset,37.76506170696111,-122.46271264611482,Private room,,30,1,2024-03-31,0.19,2,0,1,
991336394954442716,Spacious + Sun-Filled 1BR Loft,539567964,Tracey,,Potrero Hill,37.7629,-122.3888,Entire home/apt,259,30,1,2024-06-16,0.37,1,156,1,
992117902408708151,Overflow room 4,875221,Jessica,,Mission,37.76737,-122.42229,Private room,100,30,0,,,11,89,0,
993617264120222055,2BR 2-level Guest Suite (Back 1/3 SF Vic- 31d min),540029787,Audrey,,Western Addition,37.77037,-122.42568,Entire home/apt,125,31,0,,,1,93,0,
994196411110311789,Charming Pacific Heights Oasis,737797,Julia,,Western Addition,37.78697969606299,-122.43677701627335,Entire home/apt,150,30,0,,,1,238,0,
996480608272767875,Outer Sunset Home * Sleeps 6 * Parking * W/D *,304721494,HostWell,,Parkside,37.74458,-122.491,Entire home/apt,,1,0,,,22,0,0,2021-013056STR
996480672994695257,Outer Sunset Private Master Suite [J] * W/D *,304721494,HostWell,,Parkside,37.745041036947725,-122.48967782732964,Private room,136,2,0,,,22,0,0,2021-013056STR
997075462773350014,Luxe 4BR/6BA Pac Heights Grand Home w Speakeasy,63881599,Heather,,Pacific Heights,37.79194959309198,-122.42946750737856,Entire home/apt,2500,2,1,2024-01-10,0.13,2,352,1,2023-008752STR
999254886993602591,Explore near Golden Gt Park + Museums in Airy Apt,2872169,Maximilian,,Outer Sunset,37.76522,-122.47839,Entire home/apt,240,4,20,2024-08-20,1.91,7,119,20,2023-006131STR
999298360658879998,Beautiful SF Apt in Mission Bay,2343138,ReRent,,South of Market,37.773413110932715,-122.3906831541997,Entire home/apt,,2,3,2024-05-11,0.33,5,0,3,2023-010109STR
999310607446511475,Unique Cozy Room by Golden Gate Park,231712410,Shao Ping,,Inner Sunset,37.76341902570057,-122.47369330376387,Private room,,1,2,2024-02-02,0.25,3,0,2,STR-0006043
999949168517818035,Donatello Resort - Studio,21265745,Brad And Sarah,,Downtown/Civic Center,37.78857921671884,-122.4113518747205,Entire home/apt,174,2,1,2024-03-22,0.18,12,69,1,Exempt
999972732313065211,Donatello Resort - Studio!,21265745,Brad And Sarah,,Downtown/Civic Center,37.787679935112905,-122.40912805346791,Entire home/apt,174,2,5,2024-03-27,0.57,12,68,5,Exempt
999995823941483379,Donatello Resort - Studio Unit,21265745,Brad And Sarah,,Downtown/Civic Center,37.787399255209095,-122.40943159412063,Entire home/apt,174,2,8,2024-06-13,0.91,12,66,8,Exempt
1001598884664966076,Cozy 2nd Floor Home w/Adjustable Beds & Air Hockey,308816547,Kristy,,Bayview,37.73981,-122.40035,Entire home/apt,219,1,26,2024-08-25,2.56,1,162,26,2023-009432STR
1002283155405615516,Luxury Golden Gate Park Getaway,49665336,Afshin,,Outer Richmond,37.77817618750178,-122.48898603493897,Entire home/apt,214,3,24,2024-08-19,3.44,1,30,24,STR-0006182
1002284623941347895,Newly remodeled 2 bedrms 2bath,694377,Beatrice,,Marina,37.79653975736634,-122.43530283674176,Entire home/apt,130,30,0,,,19,178,0,
1002454386536745431,Fullmoon’s house,541880661,Li,,Ocean View,37.71690785284558,-122.46812097081829,Entire home/apt,196,1,56,2024-08-15,5.40,1,133,56,2023-008058STR
1002932294897188773,Amazing Condo in the Heart of SF,15396421,Breedeen,,Noe Valley,37.75199136536843,-122.43186778553887,Entire home/apt,250,5,4,2024-07-26,0.42,1,6,4,2023-009641STR
1003305544177140836,Charming and Centrally Located Botique Hotel,542041520,Allen,,Western Addition,37.78737,-122.42277,Private room,113,2,0,,,270,365,0,Exempt
1003372717525741794,Luxe Urban Retreat on Lansing St M#41904,126824075,Month2month,,South of Market,37.787285218753844,-122.39310715208592,Entire home/apt,194,30,0,,,1,343,0,
1003716178745373422,Cozy Pacific Heights apartment,300525066,Tracy,,Western Addition,37.7891721,-122.4297053,Entire home/apt,150,30,0,,,1,270,0,
1004398089857924901,"Great Value, Quality Stay! Pet-friendly Unit!",501999514,RoomPicks,,Downtown/Civic Center,37.787941204931975,-122.4124065638575,Hotel room,999,1,1,2024-06-03,0.32,15,350,1,Exempt
1005458276514664728,Cozy SF studio with patio in lovely Japantown area,141008177,Corey,,Western Addition,37.785355660984955,-122.43485826998949,Entire home/apt,241,3,15,2024-08-14,2.33,1,306,15,2024-001539STR
1005742795935627181,Breath of Fresh Air! Close to Aquarium of the Bay,501999278,RoomPicks,,Downtown/Civic Center,37.788,-122.40818,Hotel room,,1,1,2024-02-08,0.14,29,273,1,Exempt
1005911385371900012,Russian Hill/North Beach Gem!,10776035,Lorinda,,Russian Hill,37.80015766052233,-122.41235017776489,Entire home/apt,300,30,0,,,1,267,0,
1007296733762094413,Pac Heights 1 BR Hidden Gem,63881599,Heather,,Pacific Heights,37.792068953170165,-122.42982382060035,Entire home/apt,425,2,18,2024-09-01,1.96,2,280,18,2023-008752STR
1007368801918741895,4 Bedroom Flat.,542868506,Irma,,South of Market,37.7754863590793,-122.41101365176429,Entire home/apt,,30,0,,,1,270,0,
1008315925433869209,Private master bedroom in Downtown SF.,25775036,Ankit,,South of Market,37.785303648486945,-122.39630624548309,Private room,,30,0,,,1,12,0,
1008316122987976155,Boho Chic Studio Near Golden Gate Park/UCSF,22940085,Nancy,,Outer Sunset,37.75627,-122.48366,Entire home/apt,111,2,42,2024-09-03,4.05,3,147,42,STR-0005912
1010828732678763720,Two Bedroom Fisherman's Wharf Getaway,159391934,Kalven,,Russian Hill,37.80602543459562,-122.42173419352012,Private room,,2,0,,,11,0,0,Exempt
1011606151598140822,Fisherman's Wharf Suite in San Francisco,159391934,Kalven,,Russian Hill,37.806092051591435,-122.42230004773741,Private room,,2,0,,,11,0,0,Exempt
1011613025886483436,Charming Waterfront San Francisco Bedroom,159391934,Kalven,,Russian Hill,37.80440569780974,-122.42077526438699,Private room,,2,0,,,11,0,0,Exempt
1011663286201579747,2 Bedroom by Ghirardelli Square,159391934,Kalven,,Russian Hill,37.80529,-122.42328,Private room,,2,2,2023-12-01,0.20,11,0,2,Exempt
1011670545335515511,San Francisco 2 Bedroom at Fisherman's Wharf,159391934,Kalven,,Russian Hill,37.8056,-122.42214,Private room,,2,0,,,11,0,0,Exempt
1012374492150655122,Lovely Painted Lady on Alamo Square,48763599,Jimmy And Maury,,Western Addition,37.77712557824384,-122.42918920737915,Private room,143,1,2,2024-08-31,2,2,38,2,2024-002298STR
1012383737037128293,Alamo Art Haus - Extended Stay,2242443,Michelle,,Western Addition,37.77797807960713,-122.43296696395309,Entire home/apt,525,15,0,,,3,268,0,STR-0004932
1013787739363361874,Spacious Lux Apt in SF,2343138,ReRent,,South of Market,37.78728753578744,-122.39286250824645,Private room,132,2,7,2024-06-27,0.77,5,3,7,2023-010925STR
1013849513253895688,"Precita Park Retreat - HotTub, Private Apartment",544148494,Hira,,Bernal Heights,37.74724603742655,-122.41017204976248,Entire home/apt,211,1,31,2024-07-31,3.23,2,118,31,STR-0006240
1014051329161502796,Unique Jr. Master BR w/ pvt entry + in-unit prking,268406323,Tuan Hau Nguyen,,South of Market,37.773979664951305,-122.40895145835466,Private room,73,30,0,,,1,325,0,
1014798772769203329,NEW! Spacious Getaway wPrivate Deck Close to Beach,71975,Oscar,,Outer Richmond,37.78002921814151,-122.49488905501069,Entire home/apt,360,1,4,2024-08-18,2.50,7,45,4,2024-004723STR
1015327002482089024,Magical sanctuary in middle of SF,18469462,Kristina,,South of Market,37.7873984,-122.3923904,Entire home/apt,740,2,18,2024-08-11,1.90,1,69,18,2023-010240STR
1016481253780096369,Upscale work/ Live  condo in Potrerol Hill,162726921,Phuong,,Potrero Hill,37.75474,-122.39201,Entire home/apt,260,30,0,,,1,237,0,
1016637356063563355,Sunny Rooms by Golden Gate Park,2872169,Maximilian,,Outer Sunset,37.76487,-122.47827,Entire home/apt,197,4,13,2024-08-19,1.57,7,106,13,2024-005577STR
1016806113955557260,Cozy and Bright Bedroom Near UCSF Parnassus,544777279,Cindy,,Inner Sunset,37.75989,-122.46528,Private room,90,2,13,2024-08-18,2.35,1,76,13,2024-000829STR
1016972789252744115,3Bd+office in a Central Location,13832870,International,,Outer Richmond,37.77847,-122.49478,Entire home/apt,287,30,0,,,22,364,0,
1017882111469619789,Urban SF Retreat: Hotel Room with Private Bathroom,542041520,Allen,,Nob Hill,37.78917788266885,-122.4209427484912,Private room,113,2,6,2024-07-03,0.96,270,362,6,Exempt
1018341733463973530,North Beach Little Italy Top Floor 1 bd,371281355,Pedro,,Russian Hill,37.8023752,-122.4144885,Entire home/apt,180,30,2,2024-06-09,0.28,8,270,2,
1018951545238681607,Sunset Ocean View Apartment,9154171,Rose,,Parkside,37.73573260678869,-122.50509614674378,Entire home/apt,179,1,43,2024-08-19,4.92,1,246,43,2023-010374STR
1019046308696609250,:-:-:Unique views 3-Bedrooms house in SF:-:-:,130195754,Will,,Outer Sunset,37.7497,-122.48511,Entire home/apt,375,2,38,2024-08-13,3.94,2,55,38,2023-010314STR
1019620235274761418,Spacious and Comfortable Alamo Square Oasis | Cozy,2060012,Ari,,Western Addition,37.77183,-122.43045,Private room,61,30,1,2024-04-30,0.23,30,74,1,
1020522508574112549,Cozy Private Bedroom Downtown SF,545638915,Alice,,Nob Hill,37.7904,-122.41349,Private room,61,1,59,2024-08-31,5.98,2,141,59,STR-0004094
1021048442103796125,Apt. For Nurses/Professionals,2872169,Maximilian,,Outer Sunset,37.7633,-122.4787,Entire home/apt,172,30,0,,,7,201,0,
1022874295745998352,Fancy Suite in Prime SF Location,546099040,Rebecca,,Russian Hill,37.80360727392149,-122.4236033371483,Entire home/apt,152,1,27,2024-08-29,2.91,1,247,27,STR-0006458
1023307553893225309,Private Suite • Garden • Deck • Laundry • GGPark,512362823,Leslie,,Inner Richmond,37.7758218,-122.4737761,Entire home/apt,125,30,1,2024-05-31,0.31,2,249,1,
1023355682937327314,Stunning 4BR House San Francisco,11378043,Yenliang,,Noe Valley,37.746245617451834,-122.43206550484507,Entire home/apt,,1,8,2024-04-28,0.96,2,291,8,2023-009657STR
1023953229266849781,Large Sunny Victorian House,11159971,Nina,,Mission,37.76101549164206,-122.40708940786892,Entire home/apt,291,2,8,2024-08-13,1.52,1,24,8,STR-0006042
1024755875429155314,Dreamy 3-Story House : Sunroom + City Skyline View,532442670,Sarah,,Castro/Upper Market,37.76765420599813,-122.43855620447458,Entire home/apt,572,1,33,2024-08-26,7.23,1,314,33,2023-008183STR
1026590963263874399,Pet-friendly Unit At The Heart of San Francisco!,501999278,RoomPicks,,South of Market,37.78191424128922,-122.4094956805003,Hotel room,270,1,1,2023-12-17,0.11,29,220,1,Exempt
1026592516817979197,Indulge in the Warmth of San Francisco Downtown!,501999278,RoomPicks,,Downtown/Civic Center,37.78419,-122.40944,Hotel room,250,1,14,2024-07-27,1.54,29,206,14,Exempt
1030187923587701991,"King Room at The Line San Francisco, Pets Allowed!",501999278,RoomPicks,,Downtown/Civic Center,37.78384,-122.40878,Hotel room,200,1,0,,,29,206,0,Exempt
1030204035822170981,"The Line San Francisco, Skyline King Room!",501999278,RoomPicks,,South of Market,37.7824588505926,-122.40926660137801,Hotel room,216,1,1,2023-12-16,0.11,29,220,1,Exempt
1030216026474137863,"Golden Gate Getaway, City Views!",501999278,RoomPicks,,Downtown/Civic Center,37.784056276154644,-122.41031344140725,Hotel room,250,1,1,2024-09-02,1,29,225,1,Exempt
1030432798602970882,Spacious sunny guest suite w/ SF views,547703977,Wan Zhu,,Bayview,37.73426,-122.40039,Entire home/apt,121,30,0,,,1,180,0,
1032860602597281848,Stylish escape near Golden Gate Park,548149518,Lorena,,Haight Ashbury,37.771184,-122.448471,Entire home/apt,228,3,27,2024-09-02,3.10,1,118,27,2023-010894STR
1032896549142033259,Friendly Home in San Francisco 3,8859272,Linda,,Lakeshore,37.72253,-122.4727,Private room,55,30,0,,,3,95,0,
1033355406141473979,Chic and Cozy Retreat Moments from Alamo Square,2060012,Ari,,Western Addition,37.77316,-122.43106,Private room,65,30,1,2024-06-01,0.31,30,212,1,
1033359780048670362,One bedroom apt. by Dolores Park,5743344,Daniel,,Castro/Upper Market,37.76328,-122.42983,Entire home/apt,130,30,0,,,1,270,0,
1033432478256522043,"Clean, Charming, Room 4 Rent in Excellent Location",6051244,Raemi,,Mission,37.769957611246305,-122.42458946048568,Private room,95,31,0,,,1,90,0,
1033587133572122096,SF 2 Bedroom Pokemon Oasis,107082058,Ricky,,Crocker Amazon,37.71144272570382,-122.43546379666296,Entire home/apt,172,1,37,2024-08-16,5.02,3,61,37,STR-0005994
1034866636531508062,1 Bed at the heart of Noe,466290050,Ross,,Noe Valley,37.7547,-122.43121,Entire home/apt,125,1,4,2024-05-26,0.45,2,56,4,2022-006146STR
1035781961061943993,"Downtown SF retreat 
 with outdoor Cinema and BBQ",126354201,Melissa,,Western Addition,37.77828,-122.44591,Entire home/apt,234,1,2,2024-04-19,0.27,1,61,2,2023-011476STR
1035782041900793135,Luxury downtown SF getaway with outdoor cinema,126354756,Camila,,Western Addition,37.77874,-122.44568,Entire home/apt,234,1,46,2024-08-25,5.43,1,61,46,2023-011476STR
1038190240150277500,Charming The Mission Home | Historic | Parking,2060012,Ari,,Mission,37.75487435351367,-122.41825299195153,Entire home/apt,,30,2,2024-04-10,0.25,30,236,2,
1039333998558859456,Modern Flexible 2.5BD/1.5BA Unit!,387801231,Coleman,,Inner Sunset,37.76573,-122.46947,Entire home/apt,125,30,3,2024-05-15,0.38,6,166,3,
1039800918426600713,"Mobility accessible, & The Line signature styling",544610857,The LINE San Francisco,,Downtown/Civic Center,37.7832347,-122.4096457,Private room,,1,0,,,4,103,0,Exempt
1039801086862887937,"Table for dining/working, coffeemaker & fast WiFi",544610857,The LINE San Francisco,,Downtown/Civic Center,37.7832347,-122.4096457,Private room,,1,0,,,4,112,0,Exempt
1039801616708689955,"Skyline views, grind coffee machine & local art",544610857,The LINE San Francisco,,Downtown/Civic Center,37.7832347,-122.4096457,Private room,215,1,1,2024-06-28,0.43,4,110,1,Exempt
1039801777689850626,Understated chic styling & fully stocked minibar,544610857,The LINE San Francisco,,Downtown/Civic Center,37.7832347,-122.4096457,Private room,,1,8,2024-08-15,0.93,4,106,8,Exempt
1040099353824783630,Newly remodeled Condo with easy public transport,580125,Anand,,Bernal Heights,37.73786,-122.42468,Entire home/apt,188,2,3,2024-07-27,1.23,1,43,3,2024-003567STR
1040248789035116162,Warm Room in the heart of Union Square,543732460,Hotel G,,Downtown/Civic Center,37.7873598,-122.4096741,Private room,100,1,19,2024-07-01,2.17,1,100,19,Exempt
1040249775082936671,Inn at the Opera> One Bedroom,52178915,Jim,,Downtown/Civic Center,37.7798972160329,-122.42252025824975,Entire home/apt,99,2,1,2024-01-25,0.13,50,4,1,Exempt
1041336066213032916,"Charming Lower Haight Studio - Cozy, AC, Yard",2060012,Ari,,Western Addition,37.77203180732494,-122.43095314666719,Entire home/apt,100,30,3,2024-05-18,0.44,30,129,3,
1041372632260987008,Captivating The Mission Gem | Spacious 7BR Home,2060012,Ari,,Mission,37.75325252236132,-122.41797163005567,Entire home/apt,336,30,1,2024-02-29,0.16,30,212,1,
1041491023240067897,3 Bedroom/ 3 Bath on 3rd Floor in Sunny SF.,503273535,Janny,,Outer Mission,37.7328,-122.44816,Entire home/apt,223,2,21,2024-08-26,2.55,3,178,21,2023-002634STR
1042564327930915700,The Ultimate Urban Retreat | Stylish Mission Home,2060012,Ari,,Mission,37.75472160965205,-122.41816084329733,Entire home/apt,,30,1,2024-06-27,0.43,30,236,1,
1042961470966660801,Modern SF Charm: 2-Story Haven with King Suite,2066811,Caroline,,Excelsior,37.72191,-122.43329,Entire home/apt,367,2,37,2024-08-18,4.20,2,236,37,STR-0004966
1044112097127485492,"Spacious 4BR Unit: Lower Haight Oasis | Patio, BBQ",2060012,Ari,,Western Addition,37.772196644350124,-122.42912345817746,Entire home/apt,221,30,1,2024-04-07,0.20,30,174,1,
1045528808324038088,"Blueground | Russian Hill, nr park, museum & shops",107434423,Blueground,,Nob Hill,37.7953,-122.42032,Entire home/apt,317,31,1,2024-06-27,0.43,173,282,1,
1046497772695318554,Spacious Hayes Valley 1BR,9632192,Susan,,South of Market,37.77203,-122.42321,Entire home/apt,110,30,0,,,6,365,0,
1046919487754498154,"Large Victorian Unit, Parking, Near Park, Garden",2060012,Ari,,Mission,37.75353,-122.41665,Entire home/apt,292,30,1,2024-03-01,0.16,30,233,1,
1047456405048198327,“apt near to Moscone & Pier Attractions”,541455387,Adriana,,South of Market,37.77476,-122.41094,Entire home/apt,399,30,3,2024-03-19,0.38,1,157,3,2023-011603STR
1049381036956515806,Precita Park Retreat - HotTub,544148494,Hira,,Bernal Heights,37.74696,-122.40993,Private room,230,1,55,2024-09-02,6.73,2,125,55,STR-0006240
1049810000114827262,"Blueground | Presidio Heights, gym, nr beach",107434423,Blueground,,Presidio,37.788783,-122.4746312,Entire home/apt,184,31,0,,,173,271,0,
1049813518261395598,"Blueground | Missions Dolores, nr dining, cafes",107434423,Blueground,,Mission,37.7679227,-122.4228996,Entire home/apt,,31,0,,,173,0,0,
1050072406446776837,Mid-Century Oasis - Hip Neighborhood - Backyard,38108041,Scott,,Mission,37.760426655392116,-122.4109100838179,Entire home/apt,,1,8,2024-07-25,1.00,1,0,8,2023-011552STR
1050144080504774076,Spacious Serenity Home Steps from Golden Gate Park,551736555,Hillary,,Outer Richmond,37.77327643227401,-122.4840820804244,Entire home/apt,380,1,29,2024-08-25,3.63,1,215,29,2023-011477STR
1050802989406455448,Furnished 1B in luxury building,244408181,Prahal,,South of Market,37.77489108475876,-122.41633066307706,Entire home/apt,140,30,0,,,1,151,0,
1050839719628104531,NEW Sunny private Mission 1bd,551884910,Horace,,Mission,37.7506571,-122.4144176,Entire home/apt,110,30,4,2024-06-25,0.64,1,183,4,
1051026867881754628,Home in Bernal Heights,145266053,Nelli,,Bernal Heights,37.74754373164986,-122.41547912380372,Entire home/apt,,3,13,2024-07-13,1.59,1,26,13,2023-011610STR
1051525951381501943,1 Br Private Entry Ensuite Bath,2898604,Rita,,Inner Sunset,37.75733,-122.47541,Private room,150,2,9,2024-08-12,1.07,1,259,9,STR-0006488
1052338519766960784,Sunny Noe Valley Flat with Garage Parking,552183794,Kate,,Noe Valley,37.74379,-122.42437,Entire home/apt,260,30,2,2024-09-01,1.03,1,31,2,
1058347131709242958,Marina District 2 Bedroom Apt.,553599867,Sherry,,Marina,37.803989448836994,-122.43842642714162,Entire home/apt,350,31,0,,,1,237,0,
1058705305837813157,Artistic Beautiful SF Home near GG Park,1371443,Brandi,,Inner Sunset,37.7601606532496,-122.47540417884892,Entire home/apt,,4,5,2024-08-12,0.63,2,85,5,STR-0006509
1060366111380012493,Modern Apartment in Heart of SF,170026,Bart & Charlene,,Inner Richmond,37.78033,-122.45125,Entire home/apt,258,3,14,2024-08-27,1.77,2,152,14,STR-0003905
1062682643249146187,Private Studio with Kitchenette & Easy Parking,554772910,Liliana And Naldo,,Bernal Heights,37.73392215201952,-122.41206601489874,Private room,92,2,25,2024-08-19,3.29,1,243,25,2024-000148STR
1063253217467384031,Summer Stay - heart of the City,54745636,Raul,,South of Market,37.77369,-122.41825,Entire home/apt,120,30,0,,,1,232,0,
